address	type	comment
00469bd0	PLATE	Fires the entity's slot-0 weapon when its recharge timer expires, resolving the muzzle transform and target, queuing the firing transient FX, and emitting a hit event if a valid non-friendly target was found.
00469d30	PLATE	Walks every active entity and decrements each of its 13 component recharge timers by the frame delta, firing the slot-0 and slot-11 expiry handlers and reloading the timer to its component's recharge period when a timer reaches zero.
00469e00	PLATE	Splits the elapsed tick time (capped at 0x226) into up to five substeps and advances the world simulation by each substep, rendering/syncing the active scene object on each pass.
00469f00	PLATE	Per-frame entity interpolation tick: walks the active interp-record list, advances each entity toward its target via Interp_StepEntity, frees stale records, samples the local player's altitude to the peek graph, and runs the smoothing/finalization passes.
0046a130	PLATE	Exponential low-pass filter that updates the running average and deviation of a timing/latency sample, snapping to the raw value on a reset flag or when the active-network state toggles.
0046a1d0	PLATE	Stores the three components of an interpolation offset/position vector into globals and records each component as a peek-graph sample stamped with the current time.
0046a290	PLATE	Computes the delta between the current time and a packet timestamp, feeds it to the latency smoothing filter, and (when networked) records the bias-corrected offset via Interp_RecordPositionSamples.
0046a330	PLATE	Compares the entity's current and target orientation quaternions and, once their dot products both exceed the convergence threshold, clears the active orientation-interpolation flags and sets the converged-this-frame global.
0046a430	PLATE	Advances the orientation-error accumulator by the frame step and stores the smaller of the two current/target quaternion dot products as this frame's orientation error metric.
0046a520	PLATE	Records the scaled accumulated orientation-error metric as a peek-graph sample stamped with the current time, then resets the accumulator to zero.
0046a5e0	PLATE	Advances one entity's dead-reckoned state for the elapsed time: lazily allocates its interp record, extrapolates position and orientation toward the network target, and for the local player accumulates the error metrics and mirrors the result into the prediction globals, returning whether the record is still active.
0046aab0	PLATE	Walks the interp-record list and removes/frees every record whose owner id matches the given entity id.
0046aaf0	PLATE	Allocates and constructs the entity-interpolation manager singletons (a control object plus a 0x16-element array of interp slots) and stores them in the global pointers.
0046abb0	PLATE	Clears all queued lag events, then frees the per-id float accumulator struct and the per-id list-head array themselves.
0046ac00	PLATE	Zeroes the per-id float accumulator struct and frees every queued event node across all 21 per-id lag-event lists.
0046ac50	PLATE	Walks one event list, adds the given time offset to each event's release-time field, and re-inserts each event into its target per-id lag list.
0046aca0	PLATE	Iterates all 21 per-id lag lists, dequeues events whose release time has arrived, and integrates the weighted elapsed time into each id's float accumulators.
0046ade0	PLATE	Optionally reschedules pending lag events, then frees every node of the outgoing action-update queue and clears its head pointer.
0046ae60	PLATE	Allocates and constructs the local player's vehicle client object as a Tank or Medic depending on the session vehicle class id, storing it in the global player pointer.
0046af00	PLATE	Builds a transient impact/hit effect event from the local player's current state and queues a copy of it for rendering.
0046af90	PLATE	Per-tick local-player vehicle update that decrements the shake timer, runs bandwidth/connection and terrain-proximity checks, and links the entity into the active render list, returning whether it was added.
0046b0e0	PLATE	Tears down all client world state: clears the lag queues, frees entity lists and per-entity buffers, resets HUD/state flags, and destroys the local player vehicle object.
0046b1e0	PLATE	Resets the local player's effect timer to now+1000ms and triggers a 1000ms camera/screen shake on the active view.
0046b210	PLATE	Builds a unique client identifier string from the host name, current process ID, and UTC timestamp ("[host-pid-YYYY:jjj:HH:MM:SS]") and returns a strdup'd copy.
0046b2d0	PLATE	Ensures the global client name is at least 15 characters long, falling back to a generated client ID, and if it changed replaces the stored name and reloads the player config.
0046b390	PLATE	Allocates and constructs the global socket-manager and packet-dispatcher objects under SEH and configures the manager's worker thread count.
0046b440	PLATE	Opens a TCP connection to the given server host (defaulting to localhost), attaches the packet handler, sets connection timeout/keepalive parameters, marks the connection active, and updates the client name.
0046b560	PLATE	Opens the UDP connection on the given port, binds the packet handler, and sends the initial "Hello There" and HELLO handshake packets to the server.
0046b690	PLATE	Sends a HELLO handshake packet (subtype 1) carrying the local player name string to the server.
0046b6e0	PLATE	Sends the final HELLO handshake packet (subtype 2) over the TCP connection, marks the session as joined, and triggers post-connect setup.
0046b750	PLATE	Sends a final "Hello There" packet, closes the UDP connection, and records the disconnect timestamp.
0046b7c0	PLATE	Clears the connected flag, shuts down and destroys the active connection and socket manager, runs cleanup callbacks, and exits the app if flagged to do so.
0046b830	PLATE	Pumps the connection inside a setjmp error guard: drains pending received packets, dispatches them, and tears the connection down when the link reports it has closed.
0046b8e0	PLATE	Tears down the active network session: flushes pending packets, kills any in-progress connection, runs disconnect callbacks, and zeroes the session/client state globals.
0046ba70	PLATE	Marks the connection as established once data has arrived, otherwise after a 20-second timeout shows the fatal network message and switches to the error screen.
0046bac0	PLATE	Builds and sends a BEACON_MODIFY (opcode 0x3b) network message carrying the given beacon id plus a zeroed position vector.
0046bb50	PLATE	Builds and sends a BPS_REQUEST (opcode 0x4e) network message carrying the given integer argument.
0046bb90	PLATE	Forwards an incoming chat/text message to the chat handler unless it is a filtered channel type or an echo of the local player's own message.
0046bbd0	PLATE	Creates a LOGIN (opcode 0x21) network message and submits the username and password credentials for it.
0046bc10	PLATE	Builds and sends a REINCARNATE (opcode 0x25) spawn message with the requested vehicle type, current base id, and two computed spawn parameters, then sets the respawn-pending flag.
0046bc90	PLATE	Builds and sends a REINCARNATE (opcode 0x25) selection message in sub-mode 1 carrying the chosen item/slot byte.
0046bce0	PLATE	Builds and sends a RETARGET (opcode 0x26) network message carrying the current weapon/target mode flag and the given target id.
0046bd30	PLATE	Once the scheduled next-ping time is reached, builds and sends an opcode-8 keepalive message with the payload string "ping".
0046bd80	PLATE	Builds a ROUTING_PING network message (opcode 0x4c), appends the two byte arguments, and queues it on the active connection.
0046bdd0	PLATE	Adds the current frame time to the outbound-rate running average, sends a movement update packet while the rate counter is below 5, then finalizes the average for this frame.
0046be20	PLATE	Once at least 200ms have elapsed since the last send, builds an INPUT_FEEDBACK message (opcode 0x40) carrying the accumulated input counter, resets that counter, and queues it on the active connection.
0046be80	PLATE	Builds a SQUAD_CREATE network message (opcode 0x42) containing the local player id and four squad name/tag strings, and queues it on the active connection.
0046bef0	PLATE	Builds a SQUAD_INVITE network message (opcode 0x46) containing four string arguments and queues it on the active connection.
0046bf50	PLATE	Serializes the given kudos record into a KUDOS network message (opcode 0x4f) and queues it on the active connection.
0046bf90	PLATE	When voice chat is enabled, builds a GENERIC message (opcode 0x54) with key "want_voice_data" and the given on/off flag, and queues it on the active connection.
0046bff0	PLATE	Detects a change in the voice volume/level global and, when it changes, sends a want_voice_data on/off request reflecting whether the level is positive.
0046c080	PLATE	Initializes the network message dispatcher by registering each opcode's handler callback, channel/priority class, and group labels for the protocol's incoming message types.
0046c500	PLATE	Finds or lazily creates the per-id handler entry in the global list (capacity 6) keyed by the current id and dispatches the given message payload to it.
0046c5a0	PLATE	Walks the pending-ACK linked list, frees each node's payload buffer and returns every node to the ACK node pool, emptying the list.
0046c5f0	PLATE	Counts how many leading pending-ACK entries fit within the ~400-byte packet size budget, capping the result at 200.
0046c630	PLATE	Builds and sends an "ACK1" network packet containing the fitting pending-ACK entries and their item ids, dequeuing and freeing each entry as it is written.
0046c790	PLATE	Throttled by elapsed time (or forced by the flag), sends an "ACTION_DUMP" packet containing the full set of action/control axis values for the given entity.
0046c860	PLATE	Sends an "ACTION_UPDATE" packet carrying only the changed action axis values from the supplied dirty-list for the current entity.
0046c940	PLATE	When connection state permits and the ping interval has elapsed, sends a "PING_REQUEST" packet carrying the given timestamp/id.
0046c9d0	PLATE	When connection state permits and the ping interval has elapsed, sends a "PING" packet echoing the given timestamp/id back to the peer.
0046ca60	PLATE	Decodes a received "TRANSIENT_ARRAY" packet, reading each transient FX record (type, position, optional target) and queuing or dispatching the corresponding effect event.
0046cca0	PLATE	Handles a received "UPDATE_ARRAY" packet by delegating to the entity-update array decoder and then closing the message reader.
0046cd40	PLATE	Decodes a received "LAG_FIX" packet, reading the lag-compensation tick value and an accompanying flag byte.
0046cea0	PLATE	Builds an outgoing network message by writing a type byte plus two strings, and for types 2-4 also writes a freed array of extra strings followed by a trailing global string, then dispatches it.
0046cf50	PLATE	Parses an incoming WORLD_STATS packet, resets the game session and applies the new world parameters, then sends a WANT_UPDATES acknowledgement reply.
0046d020	PLATE	Parses an incoming HELLO handshake packet and, depending on its subtype byte, validates the protocol version, sets the local player id, stores a received buffer, or triggers the post-handshake step.
0046d1f0	PLATE	Parses an incoming PLAYER packet to set the local player id and a flag, then kicks off a bandwidth request and ensures the voice channel is connected.
0046d260	PLATE	Parses an incoming tank/unit spawn packet and creates the object with its position and orientation, falling back to a TANK_RESEND_REQUEST reply if creation fails or entering the world if the object already exists.
0046d4b0	PLATE	Parses an incoming DELETE_OBJECT packet, looks up each listed object and spawns its death/removal effects before destroying it, recording the deleted object ids into a lose-oid set for acknowledgement.
0046d5d0	PLATE	Parses an incoming ADD_TO_ROSTER packet describing a player (id, team, colors, name, score) and adds that entry to the scoreboard roster.
0046d730	PLATE	Parses an incoming UPDATE_STATS packet and updates an existing roster player's team, colors, score and other scoreboard statistics.
0046d880	PLATE	Parses an incoming BIRTH_NOTICE packet, finds the matching roster player node by id, and marks it as born/alive while storing the supplied value.
0046d900	PLATE	Looks up a named string value and, if found, builds and dispatches a STRING_VALUE network message carrying its key and string payload.
0046d970	PLATE	Builds and sends a BEACON_REQUEST (opcode 0x3a) packet carrying the entity id and a position vector with the default "new"/"No comment." labels.
0046d9f0	PLATE	Builds and sends a BEACON_MODIFY (opcode 0x3b) packet with the beacon entity id, an enable/visible flag, a position vector, and the (NULL-coalesced) label and comment strings.
0046da90	PLATE	Parses an incoming COMM_MESSAGE packet (sender/target ids and channels plus a text string) and dispatches it to the chat/comm display handler before freeing the string.
0046db40	PLATE	Parses an incoming LOGIN_STATUS packet, forwards the status code to the login handler, and on status 8 records the admin/privileged flag into the global login state.
0046dc00	PLATE	Parses an incoming BEHAVIOR packet, deserializing the full set of server-driven gameplay tuning globals (flags, float/int rates, and physics parameters) into their global variables.
0046df40	PLATE	Parses an incoming SHIP_STATUS packet (entity id, type/flags, and name) and adds or updates the corresponding map marker label.
0046dfb0	PLATE	Parses an incoming TEAM_INFO packet, building two heap team-descriptor structs (side 1 and side 2) from a flag byte plus five duplicated name strings each, then installs them via Team_InitSides.
0046e190	PLATE	Parses an incoming CARRYING_INFO packet (entity id and several status bytes) and updates the carried-cargo state for the indicated item.
0046e210	PLATE	Parses an incoming UPLINK_INFO packet (team-slot index plus two status values) and updates the corresponding team slot's status.
0046e280	PLATE	Parses an incoming REINCARNATE packet, maps the respawn reason code to a sound/event index, optionally plays the death-pitch-adjusted audio cue, and resets the local respawn state globals.
0046e680	PLATE	Parses a GAME_CLOCK network packet, starts or stops the clock's continuous tick sound depending on the running/paused flag, and updates the global game-clock state, timer object, and elapsed-time globals.
0046e7b0	PLATE	Parses a WARP_STATUS network packet and walks the full map cell grid, reading one status-flag byte per cell and applying it to update each map cell's warp/scan state.
0046e850	PLATE	Parses a CONTINUOUS_SOUND network packet and, when connected to a valid player object, stops the active continuous sound emitter identified by the given sound id.
0046e8c0	PLATE	Reads one translation-ramp record from the packet stream (mode, frame count, two scanf-parsed float bounds) and configures the target ramp entry's mode bitmask and value range with precomputed reciprocals.
0046e980	PLATE	Handles a TRANSLATION network packet by reallocating and initializing the 0x700-byte global translation-ramp table, parsing all ramp entries into it, and queuing the corresponding client event.
0046ead0	PLATE	Zero-initializes every ramp entry of a freshly allocated translation table (16 entries from the base plus 12 more starting at offset 0x400) and returns the table base.
0046eb70	PLATE	Parses a STRING_VALUE network packet (type id plus a length-prefixed string) and dispatches the string to the registered client-event callback for that type.
0046ebf0	PLATE	Parses a VERSION_ERROR network packet, stores the server's required/reported version numbers into globals, and raises the version-mismatch flag.
0046ed50	PLATE	Parses a RESET_GAME network packet and clears all map cell state, freeing per-cell scan objects across the entire grid.
0046ed80	PLATE	Parses a SHUTDOWN network packet (flag plus optional message string) and triggers the client disconnect/shutdown handler, switching screen mode and storing the shutdown message.
0046ee00	PLATE	Parses a SQUAD_RESULT packet (u16 result code plus a heap-allocated message string) and displays the squad transaction outcome via SquadUI_ShowTransactionResult.
0046eec0	PLATE	Parses a ROUTING_PING packet (u32 source index plus a byte destination index) and records the current ping/round-trip time into the routing latency table for that source/destination pair.
0046ef20	PLATE	Handles an IDENTIFIED_UDP packet by clearing the pending-UDP-identification flag and switching the screen to mode 0xB.
0046efb0	PLATE	Parses a BPS_RREQUEST reply (u32 bandwidth value plus a granted flag); on grant it stores the new bandwidth cap and reloads the player config, otherwise it restores the prior cap and shows a Restricted Bandwidth dialog.
0046f040	PLATE	Parses a SQUAD_DEFINITION member record into a newly allocated 0x28-byte entry and inserts or replaces it in the squad member list, then refreshes the squad roster UI.
0046f0e0	PLATE	Parses a SQUAD_DEFINITION record into a newly allocated 0x24-byte entry and inserts or replaces it in the squad definition list keyed by id.
0046f170	PLATE	Parses a SQUAD_DEFINITION invite record into a newly allocated 0x2C-byte entry and adds it to the squad-invite list, printing a "has invited you to join" console notice.
0046f260	PLATE	Parses a KUDOS packet and, by record type, either reports a kudos request result to the UI (type 2) or stores the received kudos count global (type 3).
0046f310	PLATE	Handles a MILTAB packet by reading the military/leaderboard table rows from the packet stream into the global MilTab array.
0046f430	PLATE	Parses a VIDEOMSG packet (two heap strings plus an acknowledged flag) and dispatches the ban/warn/announcement video message handler, freeing the temporary strings afterward.
0046f4e0	PLATE	Lazily allocates and constructs the global timed entity-hold list singleton on first use and returns a pointer to the global handle.
0046f540	PLATE	Walks the timed entity-hold list freeing each record and its saved-state buffer, frees the list itself, and clears the global handle.
0046f5b0	PLATE	Adds or refreshes a hold record for the given entity, snapshotting the entity+0xC0 link into a freshly allocated 6-byte buffer, redirecting that link to the buffer, and (re)arming a 3000-unit expiry timer.
0046f630	PLATE	Decrements every hold record's timer by the per-frame delta and, for any that expire, restores the entity+0xC0 link from the saved pointer before unlinking and freeing the record and its buffer.
0046f6a0	PLATE	Finds the hold record for the given entity pointer and, if present, unlinks it from the list and frees the record and its saved-state buffer.
0046f6f0	PLATE	Resets the outbound bandwidth/send-rate throttle state to defaults, setting the mode to 4, seeding the rate from the configured default, and zeroing all counters and flags.
0046f780	PLATE	Tests a proposed packet byte count against the current bandwidth budget, updating the send-tick marker and the over-budget flag, and returns whether the send is permitted this tick.
0046f7d0	PLATE	Caches the current process and thread handles and stores duplicated copies of the machine and user names (with fallback strings) into globals.
0046f890	PLATE	Tokenizes GetCommandLineA into whitespace- and quote-delimited arguments, then stores the argument count and a newly allocated argv pointer array into the global command-line state.
0046fa00	PLATE	Client startup sequence that loads the lock-screen video, wires up the global callback table, initializes subsystems and team status slots, parses client_params, brings up the Glide renderer, and enters Client_Main.
0046fa80	PLATE	Stores a flag byte into a global and writes it to offset +8 of the two named registered input-device axes (e.g. invert/enable state).
0046fab0	PLATE	Runs the SlurpySoft CSNUI auto-updater, skipping when a "do_not_update" marker exists and otherwise checking www.wulfram.com for the wulfram2_client or betawulf channel.
0046fbc0	PLATE	atexit handler that releases/cleans up the "videos/lock.xml" resource on shutdown.
0046fbd0	PLATE	Stores the application HINSTANCE in a global, registers the lock-video atexit cleanup, and runs the early startup init routines.
0046fc70	PLATE	Formats a printf-style message with wvsprintfA into a 2000-byte buffer and writes it to the open crash-report file handle via WriteFile.
0046fce0	PLATE	Converts a FILETIME to local time and formats it as a "M/D/YYYY HH:MM:SS" string, writing an empty string on failure.
0046fd60	PLATE	For a loaded module base, validates the MZ/PE headers and logs its filename, load address, file size, PE timestamp, and on-disk file date to the crash report.
0046ff00	PLATE	Walks the process virtual address space with VirtualQuery and logs every committed module's info to the crash report via CrashLog_DumpModuleInfo.
0046ffb0	PLATE	Writes the crash-report header recording the current time, executable path, user name, processor count/type, and physical memory size.
00470870	PLATE	Multiplies twelve double-precision transform fields of the object by a global scalar factor (scaling its position/orientation components).
004708f0	PLATE	Computes the mip level (0-8) for a textured polygon from its screen-space UV gradient area scaled by the texture's LOD bias, by repeatedly multiplying a ratio threshold until it exceeds the coverage.
00470a00	PLATE	Initializes the software rasterizer global state by copying configuration constants, building a 1.0/n reciprocal table for n=1..16, and filling a 256-entry table with 0xff.
00470a90	PLATE	Loads per-mip-level rasterizer globals (texture base, stride, shift counts and U/V wrap masks) from indexed lookup tables for the selected mip level.
00470b50	PLATE	Sorts the three triangle vertices by screen Y, builds the long and two short edge span interpolators, and rasterizes the upper and lower halves by calling the selected span-fill routine.
00470da0	PLATE	Chooses the LOD region from the polygon's three vertex coordinates, builds the texture-projection matrix, selects the mip level, clamps it, and loads the per-mip rasterizer state for the upcoming triangle.
00470e70	PLATE	Triangulates a vertex/UV polygon as a fan, setting up texture state and rasterizing each triangle while incrementing the rendered-primitive counter.
00470f80	PLATE	Walks a buffer of 0x54-byte render primitives back-to-front, either invoking each entry's callback or copying its vertices/UVs and setting up and drawing a textured triangle, then adds the batch count to the primitive counter.
00471170	PLATE	Advances a triangle edge's span interpolator by one scanline, accumulating the fixed-point X and texture-coordinate error terms and applying the extra step on overflow/carry.
004711f0	PLATE	Computes the vertical scanline range and per-scanline X step/error deltas for one triangle edge between two vertices, writing the results into the edge interpolator struct.
00471330	PLATE	Computes a triangle edge's scanline range and X deltas like Rast_SetupEdgeSpan and additionally derives the per-vertex texture/perspective gradient terms from the view matrix into the edge interpolator struct.
00471500	PLATE	Rasterizes each queued scanline span as an opaque perspective-correct textured run, dividing by the interpolated 1/z every 16 pixels and copying texels from the active texture into the framebuffer.
00471ba0	PLATE	Looks up a palette shade/translucency remap table for the given color and recolors every pixel of each queued scanline span by indexing the existing framebuffer value through that table.
00471cd0	PLATE	Rasterizes each queued scanline span as a color-keyed perspective-correct textured run, dividing by the interpolated 1/z every 16 pixels and writing only non-zero texels so index-0 pixels stay transparent.
004723a0	PLATE	Rasterizes each queued scanline span as an opaque affine (linearly interpolated, non-perspective) textured run, stepping fixed-point U/V across the span and copying texels from the active texture into the framebuffer.
004729c0	PLATE	Allocates and populates the span-rasterizer dispatch tables, filling each draw-mode slot with the affine, perspective-opaque, fill, perspective-masked, or palette-remap span routine and mirroring the table into the secondary and static copies.
00472a80	PLATE	Fills the DAT_005f3d30 lookup table so that each span-length bucket up to 2^bit maps to a decreasing mip/shift level from 8 down to 0.
00472ac0	PLATE	Converts the two floating-point U/V coordinates to fixed point, masks them to the texture dimensions, and returns the single texel sampled from the indexed surface using its row stride.
00472b50	PLATE	Constructs a Piecewise_Viewer instance, installing its vftable, zeroing its state fields, storing the supplied curve pointer, and initializing its two embedded sub-objects.
00472c20	PLATE	Destroys a Piecewise_Viewer instance, restoring its vftable, tearing down its two embedded sub-objects, and invoking the base-class destructor.
00472c90	PLATE	Renders the piecewise-curve editor widget: draws its background and frame, the value/time grid lines and axis labels, the plotted curve points and transient markers from two linked lists (decrementing each entry's lifetime and freeing expired ones), and handles click-to-edit hit testing against the curve.
00473630	PLATE	Dispatches a key/command event to the network-performance overlay, toggling display flags and adjusting the graph scale or invoking the bound callbacks based on the key code.
00473910	PLATE	Reads the network clock's current time in seconds, scales it to milliseconds, rounds to an integer, and wraps negative results back into range.
00473970	PLATE	Computes the round-trip delay from the send/receive timestamps and folds it into the smoothed RTT estimate using an averaging weight that depends on sample count and whether the new delay exceeds the current estimate.
00473a50	PLATE	Records the current frame's last round-trip delta into the network performance graph keyed by the scaled current game time.
00473ad0	PLATE	Computes an expected reply time (a fixed offset, or one derived from the tick rate when in live online play) and stores it into the network clock's pending-ping deadline field.
00473b60	PLATE	Advances the network clock for this frame, records the RTT graph sample, and when a ping is due sends either a plain ping or a timestamped ping request and primes the next ping deadline.
00473bf0	PLATE	Validates an incoming ping reply against the outstanding request window, and if its round-trip is within tolerance feeds the latency back into the network clock and records it on the latency graph.
00473d00	PLATE	Blends the network clock's current time with the smoothed RTT estimate using a queue-depth weighted factor, clamps it to be no earlier than the raw clock, and returns the result rounded to milliseconds.
00473da0	PLATE	Processes a server time update by refreshing the RTT estimate, validating the reply, recomputing the smoothed and tick-aligned client times, recording the per-channel clock offset, and logging it to the latency graph.
00473ea0	PLATE	Resets the network clock smoothing state and allocates or re-initializes the global clock object under SEH protection.
00473f60	PLATE	Walks the cached player-stats record list comparing each entry's name string (strcmp) and type byte against the query, returning the matching record or NULL.
00473fd0	PLATE	Finds the cached player-stats record matching the current name/type, unlinks it from the record list and frees its associated parsed object.
00474010	PLATE	Performs the cached player-stats record find/unlink/free sequence twice in a row to drop both the current and overall entries for the same name.
00474080	PLATE	Parses an incoming player-stats reply, classifies it as current-game vs overall, replaces any prior cached record for that key, and refreshes the status text.
004741b0	PLATE	Builds a "get player stats" query with the selected player name and current/overall $TYPE and sends it to the server, then marks the request pending and refreshes the status text.
004742b0	PLATE	Stores a duplicated copy of the target player name (defaulting to a placeholder), selects current-game stats, and issues the stats request.
004742f0	PLATE	Allocates and lays out the stats-screen "Reload", "Current" and "Overall" buttons with their click callbacks and registers them with the UI list.
004745d0	PLATE	Initializes the player-stats screen layout globals, creates the scrolling text panel with its geometry and colors, and builds the screen buttons.
004746b0	PLATE	Formats the stats-screen title string with the current/overall label and player name, measures its width, and draws it horizontally centered.
004747b0	PLATE	Per-frame tick that fires the press/release handler for each hovered stats button and applies the hover-timeout state change on the scroll panel.
00474850	PLATE	Parses a $-prefixed message-line directive token ($TYPE/$CTRL/$NAME/$TIME/$CATEGORY/$LABEL/$NEXT_COL), drawing control text or updating the chat-line render state globals accordingly.
004749f0	PLATE	Renders one chat message line, dispatching $-directives to the parser or drawing the sender name and message text into the proper column, then advances the vertical line cursor by the font height.
00474cc0	PLATE	Resets the chat-render state then walks the linked list of message records, calling Chat_DrawMessageLine for each to draw the whole message log.
00474d50	PLATE	Releases the two embedded string members of a chat message record (at +4 and +0x10) under SEH and zeroes its first field, returning the record pointer.
00474db0	PLATE	Destroys the chat message store, freeing every node in its entry list (each with its two buffers) and tearing down its two member containers under SEH.
00474e90	PLATE	Walks the message store's entry list and returns the first record whose id field (+0xc) equals the requested id, or 0 if none match.
00474eb0	PLATE	Counts message records whose category field (+8) matches the given value and returns true if that count has reached the per-category cap DAT_0067917c.
00474ef0	PLATE	Selects a font/color-table slot based on whether the team value matches own or enemy team and returns its computed baseline pixel coordinate.
00474f60	PLATE	Chooses a font/color-table slot from the message mode (1, 2, or default) and team membership and returns its computed baseline pixel coordinate.
00475060	PLATE	Computes the horizontal pixel position for a message by selecting a font slot from its team field and offsetting by full/half/quarter/three-quarter width per its category and alignment flag.
004750f0	PLATE	Renders one scoreboard player row (name, ping/tag, "%2d %4.2f" score column, and optional (dead)/uplink/cargo status lines via the font-draw vtable) and returns the row's pixel height.
00475560	PLATE	Draws a team's scoreboard heading then walks the player-entry list calling Scoreboard_DrawPlayerRow for every entry belonging to that team, and marks the scoreboard surface dirty.
00475650	PLATE	Binds the scoreboard font/surface globals, clears the overlay, and draws both team sections (DAT_005dd668 and DAT_005dd670) stacked vertically before marking the surface dirty.
00475710	PLATE	When the detailed scoreboard is enabled, selects the team to show (DAT_00677f30: 1, 2, or other), draws its header, and renders each member row in detail mode via Scoreboard_DrawPlayerRow.
004758d0	PLATE	Allocates and constructs the two scoreboard manager objects (a 0x20-byte entry-list at DAT_00678390 and a 0x10-byte helper at DAT_00678394), storing null on allocation failure.
00475960	PLATE	Ordering predicate for two scoreboard entries: ranks first by the per-type sort weight looked up in DAT_006783a4, then by the score fields at +0x30 and +0x28, returning nonzero when the first entry should sort ahead.
00475ab0	PLATE	Inserts an entry into the scoreboard's sorted linked list, scanning with Scoreboard_CompareEntries to find its rank and splicing it at the head, after a node, or at the tail.
00475b10	PLATE	Re-sorts the entries chained off a list node by swapping out-of-order adjacent neighbors (using Scoreboard_CompareEntries) until stable, returning whether any swap occurred.
00475b90	PLATE	Allocates and initializes a 0x50-byte scoreboard entry, strdup's its name and team-tag strings, fills in player/score fields, links it into the global entry list, inserts it sorted, and refreshes the cached scoreboard surface.
00475d40	PLATE	Removes every scoreboard entry whose player id matches param_1: unlinks and frees the entry (and its name/tag strings), refreshes the surface, and also purges the player's nodes from the two auxiliary team lists.
00475e40	PLATE	Walks the player-entry list and, for every entry whose id at +0x10 matches the requested id, frees its old secondary-name string at +0x4 and replaces it with a strdup'd copy of the supplied name.
00475e90	PLATE	Walks the player-entry list and returns the player record whose slot id at +0x40 equals the requested value, or 0 if no entry matches.
00475ec0	PLATE	Finds the player entry whose id at +0xc matches param_2 and writes the supplied stats fields into it (+0x10..+0x38) and its team at +0x8, announcing the local player's team name via chat when the team changes, then refreshes the scoreboard surface if dirty.
00476070	PLATE	Finds the player entry whose id at +0xc matches param_2 and resets its state fields (state=2 at +0x3c, slot=-1 at +0x40, and clears the carried-cargo fields at +0x44/+0x48/+0x4c).
004760b0	PLATE	Case-insensitive comparison of two NUL-terminated strings over at most param_1 characters, returning the signed difference of the first differing lowercased characters (0 if equal), used for player-name matching.
00476120	PLATE	Looks up a player by name prefix: returns the player id in *param_2 and true on an exact or single case-insensitive prefix match, and sets the ambiguous flag in *param_3 when more than one entry matches.
00476240	PLATE	Finds the player entry whose id at +0xc matches param_2 and, for each non-null out-pointer, returns its name string (+0x0), team (+0x8) and secondary-name string (+0x4), returning true on success and 0 if no entry matches.
00476280	PLATE	Walks the player-entry list tallying entries by their team id at +0x8 and returns the team-1 count in *param_1, the team-2 count in *param_2 and the neutral/team-0 count in *param_3.
004762e0	PLATE	Walks the player-entry list and returns the player record whose name string at +0x0 exactly matches the supplied name, or 0 if none matches.
00476330	PLATE	Finds the player entry whose id at +0xc matches the given id and stores its carried-cargo flag (+0x44), cargo pointer (+0x48) and cargo value (+0x4c), then updates the local player's object-screen cargo display when the entry is the local player.
00476380	PLATE	Allocates and zero-initializes the two name-string and two id linked-list heads of the name-completion table (loops i=0..1 building both the name list and id list for each category).
00476420	PLATE	Resolves the given name to a unique id and, if found, appends the strdup'd name string and the resolved id into the completion-history name list and id list (selected by the boolean category flag) when not already present.
004764e0	PLATE	Counts the name-list entries matching the given prefix (case-insensitive) for the selected category; on a single match it completes the name and resolves/promotes its id, on multiple matches it sets the ambiguity flag, otherwise returns false.
004765f0	PLATE	Searches the selected category's name list for an exact (case-sensitive) name match and, when found, appends the given id to the paired id list if it is not already present.
00476670	PLATE	Reads an effect-definition count then a stream of 0x18-byte records (id, double, two heap strings) into the freshly allocated DAT_006783a4 table, validating the count is in range 1..1999 and freeing strings on allocation failure.
004767c0	PLATE	Lazily initializes the default effect record then linearly scans the DAT_006783a4 effect table for the record whose id field matches the requested id, returning a pointer to its 6-dword entry (and setting the found flag) or the shared default record.
004768d0	PLATE	Sets the particle's RGB tint fields (+0xdc/+0xe0/+0xe4) to a default white, then overrides them to a red or blue team color when the owning entity is tintable and its base id matches the first or second team base.
00476950	PLATE	Spawns an animated-sprite particle, builds a randomized velocity vector rotated by the supplied orientation angles and scaled by the global speed factors, writes it into the particle's velocity fields [5..7] and type field [0x1c], then applies the owner's team tint.
00476a80	PLATE	Spawns an animated-sprite particle, sets its type field [0x1c]=1 and its velocity fields [5..7] to the supplied direction vector scaled by the global speed factor, then applies the owner's team tint.
00476af0	PLATE	Spawns an animated-sprite particle (same effect template as Fx_SpawnDirectedParticle), sets type field [0x1c]=1 and velocity fields [5..7] to the supplied direction vector scaled by the global speed factor, then applies the owner's team tint.
00476b60	PLATE	Spawns a default-lifetime animated particle, tags it with effect type 2, and then runs the unit-destroyed debris/explosion emitter for the given entity.
00476bc0	PLATE	Emits a type-specific burst of debris/secondary particles for a destroyed entity, then allocates and queues a fading explosion-light effect whose color, lifetime, and decay rate are chosen from the entity's type.
00477070	PLATE	Picks a randomized particle count (rand modulo the given divisor plus a base offset) and emits that many particles via the generic effect emitter.
00477100	PLATE	Spawns an animated particle with a type-dependent default lifetime and tags it with the effect type, skipping spawn for type 4 (smoke) when the source's measured value is below a culling threshold.
